    0.669536477327346802E+04    0.205242335796356201E+00    0.105356340583866226E+01    0.980890370607376099E+02    0.104233002093204341E+01    0.122335080185988376E+01    0.104023110866546631E+02    0.296272945404052734E+01   -0.968353450298309326E+01   -0.129850360751152039E+02    0.133490852522850034E+00   -0.258464806614660010E+05   -0.623832398925672837E+01    1
    0.590620994567871094E+03   -0.265254855155944824E+00    0.347717284889457301E+00    0.954727846384048462E+02    0.147691331328768927E+01    0.444140430837396516E+00    0.703875124454498291E+00    0.446461391448974609E+01   -0.316242277622222900E+00   -0.503335118293762207E+01    0.798371548891067540E-01   -0.255146295160173795E+05   -0.624027711425674614E+01    1
    0.672178143262863159E+04   -0.107487481832504272E+01    0.119054239463074474E+01    0.950885855555534363E+02    0.577382915870292335E+00    0.126103706960991890E+01    0.113506552577018738E+02    0.895831871032714844E+01   -0.452839136123657227E+01   -0.144826474785804749E+02    0.188291518950462339E+00   -0.246477701229397280E+05   -0.624223023925675147E+01    1
    0.343537986278533936E+03    0.946519613265991211E+00    0.592189569432396645E+00    0.899941313266754150E+02    0.140235476881361243E+01    0.143621207670638618E+01    0.278406858444213867E+01    0.605611038208007812E+01   -0.345513224601745605E-01   -0.747132718563079834E+01    0.837873361587524457E-01   -0.224015070332568321E+05   -0.624418336425673370E+01    1
    0.672912555932998657E+04   -0.712863147258758545E+00    0.812738817075764008E+00    0.934471846818923950E+02    0.112937659589128714E+01    0.114998665392578836E+01    0.282465219497680664E+01    0.910774374008178711E+01   -0.571496933698654175E+01   -0.120208543539047241E+02    0.400131346464157100E+00   -0.223556862935683748E+05   -0.624613648925673814E+01    1
    0.599328219890594482E+03   -0.448597788810729980E+00    0.754809324998440334E+00    0.944827796816825867E+02    0.455033623142580224E+00    0.103074998273697149E+01    0.689432412385940552E+01    0.265420579910278320E+01   -0.850599825382232666E+01   -0.249557286500930786E+01    0.209489220428466794E+00   -0.223016053324092063E+05   -0.624808961425675236E+01    1
    0.352274835109710693E+03   -0.310393750667572021E+00    0.469587726905128289E+00    0.898311495780944824E+02    0.152151064011107517E+01    0.152316305874665825E+01    0.109927439689636230E+02    0.560479688644409180E+01   -0.334747731685638428E+01   -0.102844548225402832E+02    0.151653136467933658E+00   -0.222192796873090920E+05   -0.625004273925673637E+01    1
    0.502032560110092163E+04    0.497615814208984375E+00    0.748754080728847748E+00    0.957241612672805786E+02    0.622684315906868013E+00    0.110855437962525838E+01    0.124230676889419556E+02    0.602043485641479492E+01   -0.113348606228828430E+02   -0.540137708187103271E+01    0.310029677224159250E+00   -0.208472508312468854E+05   -0.625199586425673903E+01    1
    0.607259726524353027E+04   -0.500556111335754395E+00    0.979022790755883721E+00    0.905036410689353943E+02    0.484667240770272401E+00    0.126170575190893497E+01    0.919590264558792114E+01    0.306393098831176758E+01   -0.679695814847946167E+01   -0.123549216985702515E+02    0.262925997734069841E-01   -0.188267704726954908E+05   -0.625394898925674969E+01    1
    0.572998929023742676E+04   -0.112767124176025391E+01    0.572026451018031956E+00    0.959223888516426086E+02    0.417009830933296521E+00    0.120059491218002434E+01    0.131852647662162781E+02    0.254197502136230469E+01   -0.109741964936256409E+02   -0.833508878946304321E+01    0.374972853112220783E+00   -0.184396468587401105E+05   -0.625590211425673193E+01    1
    0.598125964403152466E+04   -0.166233491897583008E+01    0.634876771333539591E+00    0.968085858821868896E+02    0.333262850146822831E+00    0.827937012339825085E+00    0.687563538551330566E+01    0.766372108459472656E+01   -0.102549067139625549E+02   -0.785119682550430298E+01    0.332586081933975208E+00   -0.180599756746356215E+05   -0.625785523925673726E+01    1
    0.149080932140350342E+03    0.245721518993377686E+00    0.496926510941002042E+00    0.859651894569396973E+02    0.116383152337445850E+01    0.146509808467884972E+01    0.125777453184127808E+01    0.734705162048339844E+01   -0.567494362592697144E+01   -0.472925394773483276E+01    0.328267941284179687E+00   -0.180254667651999407E+05   -0.625980836425676213E+01    1
    0.543458658456802368E+04   -0.497734606266021729E+00    0.970298275301678892E+00    0.897109372615814209E+02    0.116083968035218765E+01    0.104786673283831822E+01    0.610072374343872070E+01    0.573861026763916016E+01   -0.466886043548583984E+01   -0.977625042200088501E+01    0.518330339384079020E+00   -0.179215096422805727E+05   -0.626176148925674791E+01    1
    0.511379569768905640E+04    0.678498089313507080E+00    0.108783589824027205E+01    0.905397720336914062E+02    0.861443781654117169E+00    0.129421483449985608E+01    0.146260464191436768E+02    0.279085874557495117E+01   -0.443480551242828369E+01   -0.563802123069763184E+01    0.410419538497924841E+00   -0.176843973332219612E+05   -0.626371461425672393E+01    1
