

    0.156250000000000035E-01   -0.934356841108079076-309    0.119841486215591431E+04    0.351837217807769775E+00    0.386714794070894263E+00    0.859186316728591919E+02    0.685571910604754864E+00    0.718795552605657861E+00   -0.142537236213684082E+01    0.109492713212966919E+01   -0.122364065051078796E+02   -0.134941703081130981E+02    0.477577260088920597E+00
    0.156250000000000035E-01   -0.934356841108948631-309    0.572998929023742676E+04   -0.112767124176025391E+01    0.572026451018031956E+00    0.959223888516426086E+02    0.417009830933296521E+00    0.120059491218002434E+01    0.113705295324325562E+02    0.160972189903259277E+01   -0.109741964936256409E+02   -0.833508878946304321E+01    0.374972853112220783E+00
    0.156250000000000035E-01   -0.934356841109818187-309    0.278924942016601562E+04   -0.858328998088836670E+00    0.142742564108097381E+01    0.489408758282661438E+02    0.110902082812899661E+01    0.133794293051057545E+01    0.445236682891845703E+01    0.109038776159286499E+01   -0.101804709434509277E+02   -0.404938459396362305E+01    0.302994471287727385E+00
    0.156250000000000035E-01   -0.934356841110687742-309    0.350912404060363770E+04   -0.182303321361541748E+01    0.694633185529080488E+00    0.493858478665351868E+02    0.750048257743415214E+00    0.494979666301331778E+00    0.952427387237548828E+01    0.133928871154785156E+01   -0.238444358110427856E+01   -0.849244505167007446E+01    0.121715572357177740E+00
    0.156250000000000035E-01   -0.934356841111557298-309    0.266311752796173096E+04   -0.449279785156250000E+00    0.112334019117374950E+01    0.577369571328163147E+02    0.233965120397807091E+00    0.949935204728512977E-01    0.114678579568862915E+02    0.170819330215454102E+01   -0.214469164609909058E+01   -0.507866710424423218E+01    0.716582213401794482E-01
    0.156250000000000035E-01   -0.934356841112426853-309    0.974802017211914062E+03    0.772443711757659912E+00    0.114218091153780277E+01    0.256388760209083557E+02    0.104967635079902699E+01    0.601009628017688646E+00    0.317807078361511230E+01    0.180563098192214966E+01   -0.133934766054153442E+01   -0.130252629518508911E+01    0.148686943745613115E+00
    0.156250000000000035E-01   -0.934356841113296409-309    0.385496139526367188E+04    0.452733159065246582E+00    0.115605297381072814E+01    0.345199651122093201E+02    0.142908296091581222E+01    0.474300605346867743E+00   -0.737986922264099121E+01    0.138557237386703491E+01   -0.341453880071640015E+01   -0.114104685187339783E+02    0.493195216655731239E+00
    0.156250000000000035E-01   -0.934356841114165964-309    0.692655622959136963E+03    0.600364089012145996E+00    0.142454658268054368E+01    0.354910991191864014E+02    0.959511536695463629E+00    0.101084877288027078E+00   -0.135991573333740234E+01    0.161606961488723755E+01   -0.796591043472290039E+00   -0.482761502265930176E+01    0.536304430103301977E+00
    0.156250000000000035E-01   -0.934356841115035520-309    0.550349086523056030E+04   -0.111350542306900024E+01    0.141411357649933489E+01    0.469321287274360657E+02    0.760957460224058413E+00    0.145454625552995442E+01    0.361409246921539307E+01    0.151930731534957886E+01   -0.128422227501869202E+02   -0.954207837581634521E+01    0.433300470757484457E+00
    0.156250000000000035E-01   -0.934356841115905075-309    0.273508095741271973E+04   -0.421880841255187988E+00    0.132877060301266603E+01    0.719548900723457336E+02    0.916151393840041628E+00    0.137947791336361456E-01    0.137256324291229248E+01    0.158954685926437378E+01   -0.424735218286514282E+01   -0.441645026206970215E+01    0.231117828440666195E+00
    0.156250000000000035E-01   -0.934356841108079076-309    0.264534467458724976E+04   -0.218175649642944336E-01    0.116476963047873339E+01    0.389330057501792908E+02    0.137813427577285852E+01    0.106483676981133146E+01   -0.132043290138244629E+02    0.134022748470306396E+01   -0.108752435445785522E+02   -0.518889784812927246E+01    0.301624372744560276E+00
    0.156250000000000035E-01   -0.934356841108948631-309    0.204297441244125366E+04    0.854871392250061035E+00    0.118627860723017742E+01    0.284692116379737854E+02    0.230781529777050520E+00    0.591039127403460318E+00    0.339417099952697754E+01    0.167072337865829468E+01   -0.148470559716224670E+02   -0.827071577310562134E+01    0.169439750432968141E-01
    0.156250000000000035E-01   -0.934356841109818187-309    0.118674111366271973E+04   -0.380892038345336914E+00    0.118222914561197623E+01    0.863565344810485840E+02    0.129134723418422137E+01    0.291482658817009355E+00   -0.134474533796310425E+02    0.161109572649002075E+01   -0.126154053211212158E+02   -0.788085937500000000E+01    0.345738147711753874E+00
    0.156250000000000035E-01   -0.934356841110687742-309    0.651944953203201294E+04   -0.119087553024291992E+01    0.970607443899359046E+00    0.367502422928810120E+02    0.286598806287805319E+00    0.101746874636588114E+01   -0.105594474077224731E+02    0.114748716354370117E+01   -0.261026233434677124E+01   -0.672488898038864136E+01    0.378172240304946894E+00
    0.156250000000000035E-01   -0.934356841111557298-309    0.258127236366271973E+04   -0.264220237731933594E+00    0.474838376300392773E+00    0.229487153291702271E+02    0.262065599878427258E+00    0.860227289199466449E+00   -0.353790521621704102E+01    0.196272957324981689E+01   -0.555682986974716187E+01   -0.138918006420135498E+02    0.782494536638259908E-01
    0.156250000000000035E-01   -0.934356841112426853-309    0.563135719299316406E+04   -0.176721411943435669E+01    0.119686739611483173E+01    0.829799680709838867E+02    0.938278954353183536E+00    0.127363342625301934E+01    0.974722802639007568E+01    0.160690236091613770E+01   -0.894469499588012695E+01   -0.349523752927780151E+01    0.125412634420394908E+00
    0.156250000000000035E-01   -0.934356841113296409-309    0.628018629550933838E+04    0.485299110412597656E+00    0.106199138254393866E+01    0.700685858130455017E+02    0.105758490934223448E+01    0.156820698520128299E+01    0.826290249824523926E+01    0.121506381034851074E+01   -0.449592053890228271E+01   -0.417551100254058838E+01    0.138878173613548289E+00
    0.156250000000000035E-01   -0.934356841114165964-309    0.488053101301193237E+04    0.329772293567657471E+00    0.793749114155491209E+00    0.616346107721328735E+02    0.273194263477649857E+00    0.315152532899416415E+00   -0.130601298809051514E+02    0.127742141485214233E+01   -0.697155296802520752E+01   -0.139006528258323669E+02    0.351458014011383074E-01
    0.156250000000000035E-01   -0.934356841115035520-309    0.412769585847854614E+04   -0.176590216159820557E+01    0.129626146330307473E+00    0.349994217753410339E+02    0.130330533722435438E+01    0.102092207567376539E+00    0.301421284675598145E+00    0.156881445646286011E+01   -0.239966243505477905E+01   -0.405794888734817505E+01    0.202584412336349495E+00
    0.156250000000000035E-01   -0.934356841115905075-309    0.391943341493606567E+04    0.613673746585845947E+00    0.120197674854375425E+01    0.915140157938003540E+02    0.116316021952624449E+01    0.230255066522028484E+00   -0.285529553890228271E+01    0.139745509624481201E+01   -0.586012512445449829E+01   -0.509315907955169678E+01    0.209692357206344604E+00
    0.156250000000000035E-01   -0.934356841108079076-309    0.348507976531982422E+04   -0.382203280925750732E+00    0.104725577660400315E+01    0.441826879978179932E+02    0.711644528153928868E+00    0.691403078662024440E+00   -0.221931338310241699E+00    0.161942237615585327E+01   -0.219798266887664795E+01   -0.403978765010833740E+01    0.235367870163917553E+00
    0.156250000000000035E-01   -0.934356841108948631-309    0.200706821680068970E+04   -0.160491114854812622E+01    0.583415237461132441E+00    0.129388625621795654E+02    0.831317312777192230E+00    0.941801380207787586E+00   -0.110811978578567505E+02    0.189232105016708374E+01   -0.139517623186111450E+02   -0.666372299194335938E+01    0.373524625039100666E+00
